"id","item","tar","dir","rt","c1","c2","c3"
"53","194","dod","hor",320.1,0.25,0.5,-0.75
"53","248","dod","hor",223.2,0.25,0.5,-0.75
"53","270","dod","hor",222.8,0.25,0.5,-0.75
"53","277","dod","hor",282.3,0.25,0.5,-0.75
"53","289","dod","hor",235.1,0.25,0.5,-0.75
"53","299","dod","hor",338.6,0.25,0.5,-0.75
"53","304","dod","hor",302,0.25,0.5,-0.75
"53","320","dod","hor",212.7,0.25,0.5,-0.75
"53","378","dod","hor",168,0.25,0.5,-0.75
"53","479","dod","hor",454.4,0.25,0.5,-0.75
"53","503","dod","hor",603.7,0.25,0.5,-0.75
"53","508","dod","hor",334.4,0.25,0.5,-0.75
"53","542","dod","hor",284.5,0.25,0.5,-0.75
"53","554","dod","hor",342,0.25,0.5,-0.75
"53","587","dod","hor",233.4,0.25,0.5,-0.75
"53","590","dod","hor",199.8,0.25,0.5,-0.75
"53","4","dod","ver",450.4,0.25,0.5,-0.75
"53","40","dod","ver",354.4,0.25,0.5,-0.75
"53","79","dod","ver",351.1,0.25,0.5,-0.75
"53","116","dod","ver",509,0.25,0.5,-0.75
"53","164","dod","ver",312.6,0.25,0.5,-0.75
"53","167","dod","ver",293.8,0.25,0.5,-0.75
"53","169","dod","ver",257.2,0.25,0.5,-0.75
"53","177","dod","ver",306.2,0.25,0.5,-0.75
"53","209","dod","ver",151.4,0.25,0.5,-0.75
"53","247","dod","ver",283.8,0.25,0.5,-0.75
"53","264","dod","ver",405.6,0.25,0.5,-0.75
"53","273","dod","ver",293.9,0.25,0.5,-0.75
"53","298","dod","ver",248.1,0.25,0.5,-0.75
"53","300","dod","ver",307.4,0.25,0.5,-0.75
"53","360","dod","ver",338,0.25,0.5,-0.75
"53","392","dod","ver",230.8,0.25,0.5,-0.75
"53","454","dod","ver",163.3,0.25,0.5,-0.75
"53","465","dod","ver",277.4,0.25,0.5,-0.75
"53","486","dod","ver",353.7,0.25,0.5,-0.75
"53","500","dod","ver",362.3,0.25,0.5,-0.75
"53","537","dod","ver",250.3,0.25,0.5,-0.75
"53","570","dod","ver",212.1,0.25,0.5,-0.75
"53","23","dos","hor",381.1,0.25,0.5,0.25
"53","28","dos","hor",331.2,0.25,0.5,0.25
"53","43","dos","hor",414.4,0.25,0.5,0.25
"53","50","dos","hor",173.9,0.25,0.5,0.25
"53","69","dos","hor",300.2,0.25,0.5,0.25
"53","82","dos","hor",312.7,0.25,0.5,0.25
"53","149","dos","hor",212,0.25,0.5,0.25
"53","170","dos","hor",222.8,0.25,0.5,0.25
"53","225","dos","hor",330.4,0.25,0.5,0.25
"53","234","dos","hor",399.4,0.25,0.5,0.25
"53","260","dos","hor",380.3,0.25,0.5,0.25
"53","283","dos","hor",200,0.25,0.5,0.25
"53","295","dos","hor",415.7,0.25,0.5,0.25
"53","311","dos","hor",191,0.25,0.5,0.25
"53","394","dos","hor",405.9,0.25,0.5,0.25
"53","418","dos","hor",206.8,0.25,0.5,0.25
"53","458","dos","hor",228.8,0.25,0.5,0.25
"53","468","dos","hor",223.3,0.25,0.5,0.25
"53","513","dos","hor",192.7,0.25,0.5,0.25
"53","571","dos","hor",331.5,0.25,0.5,0.25
"53","576","dos","hor",616.1,0.25,0.5,0.25
"53","10","dos","ver",521.9,0.25,0.5,0.25
"53","17","dos","ver",255.2,0.25,0.5,0.25
"53","71","dos","ver",338.1,0.25,0.5,0.25
"53","77","dos","ver",447.2,0.25,0.5,0.25
"53","92","dos","ver",336.9,0.25,0.5,0.25
"53","117","dos","ver",392.5,0.25,0.5,0.25
"53","191","dos","ver",307.6,0.25,0.5,0.25
"53","201","dos","ver",331,0.25,0.5,0.25
"53","246","dos","ver",318.3,0.25,0.5,0.25
"53","286","dos","ver",345.3,0.25,0.5,0.25
"53","296","dos","ver",307.2,0.25,0.5,0.25
"53","317","dos","ver",277.4,0.25,0.5,0.25
"53","330","dos","ver",165.5,0.25,0.5,0.25
"53","351","dos","ver",398.4,0.25,0.5,0.25
"53","393","dos","ver",242.1,0.25,0.5,0.25
"53","421","dos","ver",298.7,0.25,0.5,0.25
"53","434","dos","ver",264.1,0.25,0.5,0.25
"53","435","dos","ver",463.3,0.25,0.5,0.25
"53","488","dos","ver",236.6,0.25,0.5,0.25
"53","502","dos","ver",323.5,0.25,0.5,0.25
"53","520","dos","ver",319,0.25,0.5,0.25
"53","552","dos","ver",267.5,0.25,0.5,0.25
"53","603","dos","ver",150.3,0.25,0.5,0.25
"53","56","sod","hor",407.8,0.25,-0.5,0.25
"53","105","sod","hor",355.6,0.25,-0.5,0.25
"53","115","sod","hor",308,0.25,-0.5,0.25
"53","125","sod","hor",362,0.25,-0.5,0.25
"53","127","sod","hor",207.8,0.25,-0.5,0.25
"53","139","sod","hor",231.8,0.25,-0.5,0.25
"53","168","sod","hor",317.3,0.25,-0.5,0.25
"53","185","sod","hor",251.1,0.25,-0.5,0.25
"53","203","sod","hor",242.4,0.25,-0.5,0.25
"53","227","sod","hor",282.2,0.25,-0.5,0.25
"53","285","sod","hor",363.2,0.25,-0.5,0.25
"53","315","sod","hor",330.1,0.25,-0.5,0.25
"53","326","sod","hor",168.5,0.25,-0.5,0.25
"53","332","sod","hor",241.8,0.25,-0.5,0.25
"53","352","sod","hor",375.1,0.25,-0.5,0.25
"53","359","sod","hor",337.1,0.25,-0.5,0.25
"53","422","sod","hor",222.5,0.25,-0.5,0.25
"53","424","sod","hor",226,0.25,-0.5,0.25
"53","437","sod","hor",189.4,0.25,-0.5,0.25
"53","510","sod","hor",268.9,0.25,-0.5,0.25
"53","522","sod","hor",303.6,0.25,-0.5,0.25
"53","555","sod","hor",227.5,0.25,-0.5,0.25
"53","5","sod","ver",404.4,0.25,-0.5,0.25
"53","65","sod","ver",317,0.25,-0.5,0.25
"53","75","sod","ver",623.2,0.25,-0.5,0.25
"53","111","sod","ver",426.9,0.25,-0.5,0.25
"53","112","sod","ver",271.4,0.25,-0.5,0.25
"53","113","sod","ver",278.1,0.25,-0.5,0.25
"53","128","sod","ver",234.3,0.25,-0.5,0.25
"53","160","sod","ver",319.8,0.25,-0.5,0.25
"53","278","sod","ver",263.8,0.25,-0.5,0.25
"53","312","sod","ver",387.6,0.25,-0.5,0.25
"53","318","sod","ver",313.2,0.25,-0.5,0.25
"53","337","sod","ver",362.3,0.25,-0.5,0.25
"53","338","sod","ver",637.9,0.25,-0.5,0.25
"53","372","sod","ver",238,0.25,-0.5,0.25
"53","376","sod","ver",236.3,0.25,-0.5,0.25
"53","399","sod","ver",323.9,0.25,-0.5,0.25
"53","414","sod","ver",286.2,0.25,-0.5,0.25
"53","436","sod","ver",377,0.25,-0.5,0.25
"53","449","sod","ver",332.8,0.25,-0.5,0.25
"53","457","sod","ver",209.7,0.25,-0.5,0.25
"53","493","sod","ver",242.9,0.25,-0.5,0.25
"53","539","sod","ver",292.7,0.25,-0.5,0.25
"53","6","val","hor",231.1,-0.75,-0.5,0.25
"53","13","val","hor",218.2,-0.75,-0.5,0.25
"53","16","val","hor",266.4,-0.75,-0.5,0.25
"53","20","val","hor",275.2,-0.75,-0.5,0.25
"53","22","val","hor",347.8,-0.75,-0.5,0.25
"53","29","val","hor",343.2,-0.75,-0.5,0.25
"53","30","val","hor",390.2,-0.75,-0.5,0.25
"53","34","val","hor",345.8,-0.75,-0.5,0.25
"53","38","val","hor",389.5,-0.75,-0.5,0.25
"53","45","val","hor",338.3,-0.75,-0.5,0.25
"53","46","val","hor",355.8,-0.75,-0.5,0.25
"53","47","val","hor",274.6,-0.75,-0.5,0.25
"53","53","val","hor",346.2,-0.75,-0.5,0.25
"53","54","val","hor",319.9,-0.75,-0.5,0.25
"53","55","val","hor",346.9,-0.75,-0.5,0.25
"53","59","val","hor",352.7,-0.75,-0.5,0.25
"53","60","val","hor",349.1,-0.75,-0.5,0.25
"53","62","val","hor",270.1,-0.75,-0.5,0.25
"53","63","val","hor",401.8,-0.75,-0.5,0.25
"53","64","val","hor",423.1,-0.75,-0.5,0.25
"53","66","val","hor",404,-0.75,-0.5,0.25
"53","67","val","hor",311.9,-0.75,-0.5,0.25
"53","68","val","hor",331.1,-0.75,-0.5,0.25
"53","81","val","hor",228.2,-0.75,-0.5,0.25
"53","90","val","hor",346.5,-0.75,-0.5,0.25
"53","91","val","hor",352.1,-0.75,-0.5,0.25
"53","93","val","hor",395.9,-0.75,-0.5,0.25
"53","97","val","hor",337,-0.75,-0.5,0.25
"53","98","val","hor",408.7,-0.75,-0.5,0.25
"53","99","val","hor",402.9,-0.75,-0.5,0.25
"53","101","val","hor",348.2,-0.75,-0.5,0.25
"53","108","val","hor",315.9,-0.75,-0.5,0.25
"53","114","val","hor",190.1,-0.75,-0.5,0.25
"53","118","val","hor",299.6,-0.75,-0.5,0.25
"53","122","val","hor",329.3,-0.75,-0.5,0.25
"53","124","val","hor",172.8,-0.75,-0.5,0.25
"53","126","val","hor",272,-0.75,-0.5,0.25
"53","129","val","hor",283,-0.75,-0.5,0.25
"53","131","val","hor",222.4,-0.75,-0.5,0.25
"53","132","val","hor",324.1,-0.75,-0.5,0.25
"53","133","val","hor",314.6,-0.75,-0.5,0.25
"53","135","val","hor",394.6,-0.75,-0.5,0.25
"53","137","val","hor",314.9,-0.75,-0.5,0.25
"53","141","val","hor",220.3,-0.75,-0.5,0.25
"53","142","val","hor",207,-0.75,-0.5,0.25
"53","143","val","hor",277.3,-0.75,-0.5,0.25
"53","145","val","hor",301.3,-0.75,-0.5,0.25
"53","152","val","hor",334.5,-0.75,-0.5,0.25
"53","166","val","hor",264.2,-0.75,-0.5,0.25
"53","178","val","hor",340.6,-0.75,-0.5,0.25
"53","183","val","hor",268.8,-0.75,-0.5,0.25
"53","189","val","hor",366.7,-0.75,-0.5,0.25
"53","192","val","hor",272.6,-0.75,-0.5,0.25
"53","196","val","hor",393.5,-0.75,-0.5,0.25
"53","197","val","hor",236.3,-0.75,-0.5,0.25
"53","198","val","hor",276.3,-0.75,-0.5,0.25
"53","204","val","hor",154.4,-0.75,-0.5,0.25
"53","206","val","hor",180.9,-0.75,-0.5,0.25
"53","217","val","hor",308.5,-0.75,-0.5,0.25
"53","219","val","hor",216,-0.75,-0.5,0.25
"53","224","val","hor",206.5,-0.75,-0.5,0.25
"53","228","val","hor",252.7,-0.75,-0.5,0.25
"53","230","val","hor",188.6,-0.75,-0.5,0.25
"53","232","val","hor",253.7,-0.75,-0.5,0.25
"53","239","val","hor",361.4,-0.75,-0.5,0.25
"53","250","val","hor",330.8,-0.75,-0.5,0.25
"53","254","val","hor",582.4,-0.75,-0.5,0.25
"53","263","val","hor",268.8,-0.75,-0.5,0.25
"53","266","val","hor",308.2,-0.75,-0.5,0.25
"53","271","val","hor",232.7,-0.75,-0.5,0.25
"53","272","val","hor",345.9,-0.75,-0.5,0.25
"53","276","val","hor",204.7,-0.75,-0.5,0.25
"53","279","val","hor",297.7,-0.75,-0.5,0.25
"53","282","val","hor",276.3,-0.75,-0.5,0.25
"53","284","val","hor",324.6,-0.75,-0.5,0.25
"53","290","val","hor",310.6,-0.75,-0.5,0.25
"53","292","val","hor",353.1,-0.75,-0.5,0.25
"53","301","val","hor",307.4,-0.75,-0.5,0.25
"53","302","val","hor",266.1,-0.75,-0.5,0.25
"53","303","val","hor",466.9,-0.75,-0.5,0.25
"53","305","val","hor",329.1,-0.75,-0.5,0.25
"53","306","val","hor",247.6,-0.75,-0.5,0.25
"53","310","val","hor",192.5,-0.75,-0.5,0.25
"53","321","val","hor",204.2,-0.75,-0.5,0.25
"53","322","val","hor",170.7,-0.75,-0.5,0.25
"53","328","val","hor",155.3,-0.75,-0.5,0.25
"53","341","val","hor",200.4,-0.75,-0.5,0.25
"53","343","val","hor",340.9,-0.75,-0.5,0.25
"53","348","val","hor",156.3,-0.75,-0.5,0.25
"53","356","val","hor",177.7,-0.75,-0.5,0.25
"53","362","val","hor",327.5,-0.75,-0.5,0.25
"53","363","val","hor",318.7,-0.75,-0.5,0.25
"53","366","val","hor",269.6,-0.75,-0.5,0.25
"53","367","val","hor",289.4,-0.75,-0.5,0.25
"53","369","val","hor",186,-0.75,-0.5,0.25
"53","371","val","hor",217,-0.75,-0.5,0.25
"53","373","val","hor",359.1,-0.75,-0.5,0.25
"53","374","val","hor",279,-0.75,-0.5,0.25
"53","382","val","hor",516.3,-0.75,-0.5,0.25
"53","383","val","hor",289,-0.75,-0.5,0.25
"53","385","val","hor",209.5,-0.75,-0.5,0.25
"53","390","val","hor",186.7,-0.75,-0.5,0.25
"53","391","val","hor",172,-0.75,-0.5,0.25
"53","395","val","hor",359.8,-0.75,-0.5,0.25
"53","396","val","hor",322.3,-0.75,-0.5,0.25
"53","398","val","hor",482.6,-0.75,-0.5,0.25
"53","406","val","hor",219.6,-0.75,-0.5,0.25
"53","410","val","hor",153.8,-0.75,-0.5,0.25
"53","411","val","hor",168.8,-0.75,-0.5,0.25
"53","413","val","hor",202.1,-0.75,-0.5,0.25
"53","423","val","hor",201.5,-0.75,-0.5,0.25
"53","428","val","hor",320.5,-0.75,-0.5,0.25
"53","431","val","hor",320.1,-0.75,-0.5,0.25
"53","432","val","hor",328.4,-0.75,-0.5,0.25
"53","438","val","hor",282.7,-0.75,-0.5,0.25
"53","440","val","hor",227.2,-0.75,-0.5,0.25
"53","444","val","hor",298.6,-0.75,-0.5,0.25
"53","447","val","hor",176.8,-0.75,-0.5,0.25
"53","450","val","hor",240.7,-0.75,-0.5,0.25
"53","451","val","hor",240.3,-0.75,-0.5,0.25
"53","461","val","hor",293.9,-0.75,-0.5,0.25
"53","462","val","hor",233.2,-0.75,-0.5,0.25
"53","464","val","hor",621.9,-0.75,-0.5,0.25
"53","466","val","hor",384,-0.75,-0.5,0.25
"53","473","val","hor",497.3,-0.75,-0.5,0.25
"53","476","val","hor",328.7,-0.75,-0.5,0.25
"53","477","val","hor",375.1,-0.75,-0.5,0.25
"53","478","val","hor",298.5,-0.75,-0.5,0.25
"53","483","val","hor",368.8,-0.75,-0.5,0.25
"53","485","val","hor",389.4,-0.75,-0.5,0.25
"53","487","val","hor",192.8,-0.75,-0.5,0.25
"53","489","val","hor",229.6,-0.75,-0.5,0.25
"53","491","val","hor",369.8,-0.75,-0.5,0.25
"53","492","val","hor",478.4,-0.75,-0.5,0.25
"53","496","val","hor",228.9,-0.75,-0.5,0.25
"53","506","val","hor",326.6,-0.75,-0.5,0.25
"53","507","val","hor",332.3,-0.75,-0.5,0.25
"53","517","val","hor",329.7,-0.75,-0.5,0.25
"53","519","val","hor",328.1,-0.75,-0.5,0.25
"53","524","val","hor",510.2,-0.75,-0.5,0.25
"53","525","val","hor",170.9,-0.75,-0.5,0.25
"53","530","val","hor",179.9,-0.75,-0.5,0.25
"53","531","val","hor",276.2,-0.75,-0.5,0.25
"53","535","val","hor",162.8,-0.75,-0.5,0.25
"53","547","val","hor",178.8,-0.75,-0.5,0.25
"53","551","val","hor",255.1,-0.75,-0.5,0.25
"53","553","val","hor",332.1,-0.75,-0.5,0.25
"53","556","val","hor",387.2,-0.75,-0.5,0.25
"53","560","val","hor",297.9,-0.75,-0.5,0.25
"53","562","val","hor",207.7,-0.75,-0.5,0.25
"53","574","val","hor",464.8,-0.75,-0.5,0.25
"53","575","val","hor",283.3,-0.75,-0.5,0.25
"53","582","val","hor",155.1,-0.75,-0.5,0.25
"53","588","val","hor",228.8,-0.75,-0.5,0.25
"53","594","val","hor",183.6,-0.75,-0.5,0.25
"53","595","val","hor",303.2,-0.75,-0.5,0.25
"53","597","val","hor",458.6,-0.75,-0.5,0.25
"53","599","val","hor",322,-0.75,-0.5,0.25
"53","2","val","ver",411.7,-0.75,-0.5,0.25
"53","3","val","ver",372.6,-0.75,-0.5,0.25
"53","7","val","ver",372.4,-0.75,-0.5,0.25
"53","9","val","ver",261.7,-0.75,-0.5,0.25
"53","11","val","ver",363.6,-0.75,-0.5,0.25
"53","12","val","ver",208.4,-0.75,-0.5,0.25
"53","14","val","ver",294.6,-0.75,-0.5,0.25
"53","15","val","ver",361.8,-0.75,-0.5,0.25
"53","19","val","ver",371.4,-0.75,-0.5,0.25
"53","24","val","ver",559.7,-0.75,-0.5,0.25
"53","25","val","ver",346.1,-0.75,-0.5,0.25
"53","27","val","ver",333.2,-0.75,-0.5,0.25
"53","31","val","ver",190.2,-0.75,-0.5,0.25
"53","32","val","ver",392.2,-0.75,-0.5,0.25
"53","33","val","ver",301.7,-0.75,-0.5,0.25
"53","36","val","ver",353.9,-0.75,-0.5,0.25
"53","42","val","ver",334.9,-0.75,-0.5,0.25
"53","48","val","ver",202.3,-0.75,-0.5,0.25
"53","49","val","ver",299,-0.75,-0.5,0.25
"53","51","val","ver",334.1,-0.75,-0.5,0.25
"53","57","val","ver",406.6,-0.75,-0.5,0.25
"53","58","val","ver",426.3,-0.75,-0.5,0.25
"53","74","val","ver",255.5,-0.75,-0.5,0.25
"53","76","val","ver",406.8,-0.75,-0.5,0.25
"53","78","val","ver",331.9,-0.75,-0.5,0.25
"53","80","val","ver",339.8,-0.75,-0.5,0.25
"53","83","val","ver",338.7,-0.75,-0.5,0.25
"53","84","val","ver",250.8,-0.75,-0.5,0.25
"53","85","val","ver",326.5,-0.75,-0.5,0.25
"53","86","val","ver",422.5,-0.75,-0.5,0.25
"53","87","val","ver",399.3,-0.75,-0.5,0.25
"53","96","val","ver",403,-0.75,-0.5,0.25
"53","100","val","ver",542.8,-0.75,-0.5,0.25
"53","106","val","ver",316.3,-0.75,-0.5,0.25
"53","110","val","ver",265,-0.75,-0.5,0.25
"53","121","val","ver",363.6,-0.75,-0.5,0.25
"53","130","val","ver",331.2,-0.75,-0.5,0.25
"53","138","val","ver",252.9,-0.75,-0.5,0.25
"53","140","val","ver",229.4,-0.75,-0.5,0.25
"53","147","val","ver",262.6,-0.75,-0.5,0.25
"53","150","val","ver",321.4,-0.75,-0.5,0.25
"53","153","val","ver",410.2,-0.75,-0.5,0.25
"53","155","val","ver",203.8,-0.75,-0.5,0.25
"53","159","val","ver",372.8,-0.75,-0.5,0.25
"53","162","val","ver",314.6,-0.75,-0.5,0.25
"53","173","val","ver",299.2,-0.75,-0.5,0.25
"53","176","val","ver",174.3,-0.75,-0.5,0.25
"53","179","val","ver",315.3,-0.75,-0.5,0.25
"53","180","val","ver",381.1,-0.75,-0.5,0.25
"53","181","val","ver",294.2,-0.75,-0.5,0.25
"53","182","val","ver",157.5,-0.75,-0.5,0.25
"53","187","val","ver",319.3,-0.75,-0.5,0.25
"53","188","val","ver",355,-0.75,-0.5,0.25
"53","190","val","ver",395.1,-0.75,-0.5,0.25
"53","195","val","ver",247.4,-0.75,-0.5,0.25
"53","205","val","ver",203.3,-0.75,-0.5,0.25
"53","207","val","ver",247.5,-0.75,-0.5,0.25
"53","211","val","ver",326.3,-0.75,-0.5,0.25
"53","212","val","ver",321.9,-0.75,-0.5,0.25
"53","213","val","ver",254.3,-0.75,-0.5,0.25
"53","218","val","ver",309.6,-0.75,-0.5,0.25
"53","222","val","ver",358.1,-0.75,-0.5,0.25
"53","223","val","ver",191.3,-0.75,-0.5,0.25
"53","226","val","ver",183.7,-0.75,-0.5,0.25
"53","231","val","ver",311.8,-0.75,-0.5,0.25
"53","235","val","ver",245.6,-0.75,-0.5,0.25
"53","236","val","ver",308.9,-0.75,-0.5,0.25
"53","240","val","ver",310.5,-0.75,-0.5,0.25
"53","241","val","ver",230.3,-0.75,-0.5,0.25
"53","242","val","ver",294.1,-0.75,-0.5,0.25
"53","243","val","ver",213.3,-0.75,-0.5,0.25
"53","244","val","ver",270.3,-0.75,-0.5,0.25
"53","253","val","ver",356.5,-0.75,-0.5,0.25
"53","255","val","ver",267.2,-0.75,-0.5,0.25
"53","256","val","ver",268.4,-0.75,-0.5,0.25
"53","257","val","ver",275,-0.75,-0.5,0.25
"53","262","val","ver",327.9,-0.75,-0.5,0.25
"53","265","val","ver",158.6,-0.75,-0.5,0.25
"53","269","val","ver",228.5,-0.75,-0.5,0.25
"53","274","val","ver",329.2,-0.75,-0.5,0.25
"53","275","val","ver",323.6,-0.75,-0.5,0.25
"53","281","val","ver",337.3,-0.75,-0.5,0.25
"53","287","val","ver",289.9,-0.75,-0.5,0.25
"53","288","val","ver",281,-0.75,-0.5,0.25
"53","294","val","ver",366.8,-0.75,-0.5,0.25
"53","297","val","ver",306.6,-0.75,-0.5,0.25
"53","308","val","ver",317.1,-0.75,-0.5,0.25
"53","309","val","ver",291.2,-0.75,-0.5,0.25
"53","316","val","ver",291.9,-0.75,-0.5,0.25
"53","319","val","ver",249.5,-0.75,-0.5,0.25
"53","325","val","ver",261.4,-0.75,-0.5,0.25
"53","329","val","ver",327.6,-0.75,-0.5,0.25
"53","331","val","ver",305.9,-0.75,-0.5,0.25
"53","333","val","ver",319.7,-0.75,-0.5,0.25
"53","336","val","ver",278.2,-0.75,-0.5,0.25
"53","340","val","ver",307,-0.75,-0.5,0.25
"53","345","val","ver",318.3,-0.75,-0.5,0.25
"53","347","val","ver",179.9,-0.75,-0.5,0.25
"53","350","val","ver",335,-0.75,-0.5,0.25
"53","353","val","ver",430.6,-0.75,-0.5,0.25
"53","354","val","ver",392.3,-0.75,-0.5,0.25
"53","355","val","ver",354.1,-0.75,-0.5,0.25
"53","361","val","ver",392,-0.75,-0.5,0.25
"53","375","val","ver",223.6,-0.75,-0.5,0.25
"53","377","val","ver",361.2,-0.75,-0.5,0.25
"53","380","val","ver",249.5,-0.75,-0.5,0.25
"53","384","val","ver",304.1,-0.75,-0.5,0.25
"53","387","val","ver",308.2,-0.75,-0.5,0.25
"53","389","val","ver",174.6,-0.75,-0.5,0.25
"53","400","val","ver",366,-0.75,-0.5,0.25
"53","402","val","ver",475.2,-0.75,-0.5,0.25
"53","404","val","ver",365.8,-0.75,-0.5,0.25
"53","407","val","ver",188,-0.75,-0.5,0.25
"53","408","val","ver",248.5,-0.75,-0.5,0.25
"53","412","val","ver",238.6,-0.75,-0.5,0.25
"53","415","val","ver",295.7,-0.75,-0.5,0.25
"53","416","val","ver",247.1,-0.75,-0.5,0.25
"53","417","val","ver",254,-0.75,-0.5,0.25
"53","419","val","ver",189.3,-0.75,-0.5,0.25
"53","420","val","ver",199.2,-0.75,-0.5,0.25
"53","425","val","ver",358.7,-0.75,-0.5,0.25
"53","426","val","ver",443.8,-0.75,-0.5,0.25
"53","430","val","ver",189.2,-0.75,-0.5,0.25
"53","439","val","ver",314.3,-0.75,-0.5,0.25
"53","441","val","ver",278.3,-0.75,-0.5,0.25
"53","443","val","ver",443.4,-0.75,-0.5,0.25
"53","445","val","ver",242.2,-0.75,-0.5,0.25
"53","448","val","ver",296.3,-0.75,-0.5,0.25
"53","452","val","ver",267.1,-0.75,-0.5,0.25
"53","459","val","ver",306.8,-0.75,-0.5,0.25
"53","467","val","ver",382,-0.75,-0.5,0.25
"53","474","val","ver",326.7,-0.75,-0.5,0.25
"53","475","val","ver",363,-0.75,-0.5,0.25
"53","484","val","ver",280.2,-0.75,-0.5,0.25
"53","498","val","ver",323.4,-0.75,-0.5,0.25
"53","504","val","ver",332.9,-0.75,-0.5,0.25
"53","511","val","ver",197,-0.75,-0.5,0.25
"53","512","val","ver",153.9,-0.75,-0.5,0.25
"53","515","val","ver",221.1,-0.75,-0.5,0.25
"53","521","val","ver",334.8,-0.75,-0.5,0.25
"53","527","val","ver",176,-0.75,-0.5,0.25
"53","533","val","ver",294.6,-0.75,-0.5,0.25
"53","536","val","ver",228.7,-0.75,-0.5,0.25
"53","538","val","ver",317,-0.75,-0.5,0.25
"53","541","val","ver",265.6,-0.75,-0.5,0.25
"53","543","val","ver",240,-0.75,-0.5,0.25
"53","545","val","ver",352.5,-0.75,-0.5,0.25
"53","548","val","ver",287.6,-0.75,-0.5,0.25
"53","549","val","ver",288.4,-0.75,-0.5,0.25
"53","550","val","ver",166.1,-0.75,-0.5,0.25
"53","559","val","ver",412.2,-0.75,-0.5,0.25
"53","561","val","ver",318.8,-0.75,-0.5,0.25
"53","563","val","ver",217.8,-0.75,-0.5,0.25
"53","565","val","ver",267.8,-0.75,-0.5,0.25
"53","566","val","ver",170,-0.75,-0.5,0.25
"53","577","val","ver",281.6,-0.75,-0.5,0.25
"53","578","val","ver",320.9,-0.75,-0.5,0.25
"53","580","val","ver",183.8,-0.75,-0.5,0.25
"53","593","val","ver",177.7,-0.75,-0.5,0.25
"53","596","val","ver",286.1,-0.75,-0.5,0.25
"53","600","val","ver",411.1,-0.75,-0.5,0.25
"53","602","val","ver",317.7,-0.75,-0.5,0.25
"54","39","dod","hor",560.6,0.25,0.5,-0.75
"54","52","dod","hor",363.2,0.25,0.5,-0.75
"54","89","dod","hor",536.9,0.25,0.5,-0.75
"54","104","dod","hor",347.9,0.25,0.5,-0.75
"54","120","dod","hor",265.4,0.25,0.5,-0.75
"54","161","dod","hor",521,0.25,0.5,-0.75
"54","194","dod","hor",481,0.25,0.5,-0.75
"54","248","dod","hor",562.9,0.25,0.5,-0.75
"54","270","dod","hor",432.1,0.25,0.5,-0.75
"54","277","dod","hor",501.5,0.25,0.5,-0.75
"54","289","dod","hor",455.1,0.25,0.5,-0.75
"54","299","dod","hor",417.4,0.25,0.5,-0.75
"54","304","dod","hor",275.4,0.25,0.5,-0.75
"54","320","dod","hor",554.5,0.25,0.5,-0.75
"54","378","dod","hor",488.7,0.25,0.5,-0.75
"54","479","dod","hor",488.7,0.25,0.5,-0.75
"54","494","dod","hor",438.6,0.25,0.5,-0.75
"54","503","dod","hor",402.4,0.25,0.5,-0.75
"54","508","dod","hor",578.7,0.25,0.5,-0.75
"54","542","dod","hor",609.4,0.25,0.5,-0.75
"54","554","dod","hor",533.6,0.25,0.5,-0.75
"54","587","dod","hor",437.9,0.25,0.5,-0.75
"54","590","dod","hor",415.4,0.25,0.5,-0.75
"54","4","dod","ver",292.4,0.25,0.5,-0.75
"54","40","dod","ver",510,0.25,0.5,-0.75
"54","79","dod","ver",177,0.25,0.5,-0.75
"54","116","dod","ver",448.6,0.25,0.5,-0.75
"54","164","dod","ver",662.4,0.25,0.5,-0.75
"54","167","dod","ver",611.8,0.25,0.5,-0.75
"54","169","dod","ver",549.3,0.25,0.5,-0.75
"54","177","dod","ver",449.3,0.25,0.5,-0.75
"54","209","dod","ver",460.8,0.25,0.5,-0.75
"54","247","dod","ver",560.8,0.25,0.5,-0.75
"54","264","dod","ver",514,0.25,0.5,-0.75
"54","273","dod","ver",391.3,0.25,0.5,-0.75
"54","298","dod","ver",446.5,0.25,0.5,-0.75
"54","300","dod","ver",438.2,0.25,0.5,-0.75
"54","360","dod","ver",529,0.25,0.5,-0.75
"54","392","dod","ver",492.2,0.25,0.5,-0.75
"54","454","dod","ver",406,0.25,0.5,-0.75
"54","465","dod","ver",420.7,0.25,0.5,-0.75
"54","486","dod","ver",498,0.25,0.5,-0.75
"54","500","dod","ver",454,0.25,0.5,-0.75
"54","514","dod","ver",508.2,0.25,0.5,-0.75
"54","537","dod","ver",475.5,0.25,0.5,-0.75
"54","583","dod","ver",416.8,0.25,0.5,-0.75
"54","23","dos","hor",523.9,0.25,0.5,0.25
"54","28","dos","hor",498.6,0.25,0.5,0.25
"54","43","dos","hor",479.8,0.25,0.5,0.25
"54","50","dos","hor",212.2,0.25,0.5,0.25
"54","82","dos","hor",308.7,0.25,0.5,0.25
"54","149","dos","hor",508.5,0.25,0.5,0.25
"54","170","dos","hor",408.1,0.25,0.5,0.25
"54","215","dos","hor",684.1,0.25,0.5,0.25
"54","225","dos","hor",525.3,0.25,0.5,0.25
"54","234","dos","hor",428.4,0.25,0.5,0.25
"54","260","dos","hor",154,0.25,0.5,0.25
"54","283","dos","hor",534.2,0.25,0.5,0.25
"54","295","dos","hor",408.5,0.25,0.5,0.25
