"SUBJECT"	"PART"	"TRIAL"	"SCENE"	"Scene"	"GROUP"	"LIST"	"CUE"	"COLOR"	"HIT_GLMM"	"RT"	"SEARCH_INIT"	"SCAN"	"VERI"
16	2	44	71	"trousers"	4	6	1	3	1	1650	210	914	526
16	2	45	31	"highlighter"	4	6	1	3	1	993	245	215	533
16	2	46	23	"fire hydrant"	4	6	1	3	1	871	212	337	322
16	2	47	9	"boot"	4	6	1	3	1	2029	190	1464	375
16	2	48	73	"vase"	4	6	1	3	1	1550	207	34	1309
16	2	49	6	"bin"	4	6	1	3	1	1086	213	398	475
16	2	50	64	"teapot"	4	6	1	3	1	3400	256	1369	1775
16	2	51	54	"rooster"	4	4	1	1	1	2798	192	1989	617
16	2	52	53	"pumpkin"	4	4	1	1	1	769	192	56	521
16	2	53	57	"shampoo bottle"	4	4	1	1	1	1067	213	254	600
16	2	54	65	"teddy bear"	4	4	1	1	1	1092	309	456	327
16	2	55	68	"torch"	4	4	1	1	1	1870	279	1287	304
16	2	56	59	"slippers"	4	4	1	1	1	851	209	130	512
16	2	57	27	"globe"	4	4	1	1	1	1786	228	1185	373
16	2	58	37	"logs"	4	4	1	1	1	906	217	213	476
16	2	59	47	"pen"	4	4	1	1	1	1365	235	914	216
16	2	60	26	"fruit bowl"	4	4	1	1	1	1334	183	456	695
16	2	61	72	"trumpet"	4	7	1	4	1	1415	292	556	567
16	2	62	56	"screwdriver"	4	7	1	4	1	1109	177	221	711
16	2	63	74	"washing up liquid"	4	7	1	4	1	1145	204	528	413
16	2	64	39	"man"	4	7	1	4	1	803	232	241	330
16	2	65	46	"parking meter"	4	7	1	4	1	1255	169	324	762
16	2	66	1	"angel"	4	7	1	4	1	900	199	32	669
16	2	67	3	"basket"	4	7	1	4	1	1527	321	650	556
16	2	68	28	"gnome"	4	7	1	4	1	937	207	277	453
16	2	69	14	"bus"	4	7	1	4	1	890	253	403	234
16	2	70	43	"pail"	4	7	1	4	1	1151	265	643	243
16	2	71	15	"butterfly"	4	5	1	2	0	1014	232	NA	NA
16	2	72	12	"brick"	4	5	1	2	1	879	236	214	429
16	2	73	45	"painting"	4	5	1	2	1	821	48	409	364
16	2	74	63	"sunglasses"	4	5	1	2	1	1043	306	450	287
16	2	75	70	"trophy"	4	5	1	2	1	1071	224	404	443
16	2	76	41	"mobilephone"	4	5	1	2	1	1093	265	300	528
16	2	77	80	"woman"	4	5	1	2	1	679	249	68	362
16	2	78	61	"spade"	4	5	1	2	1	907	259	150	498
16	2	79	55	"scissors"	4	5	1	2	1	2264	197	1361	706
16	2	80	34	"lamp"	4	5	1	2	1	1021	201	591	229
17	1	1	54	"rooster"	1	4	1	4	1	1980	224	1311	445
17	1	2	27	"globe"	1	4	1	4	1	1322	231	814	277
17	1	3	57	"shampoo bottle"	1	4	1	4	1	994	242	216	536
17	1	4	65	"teddy bear"	1	4	1	4	1	1172	174	613	385
17	1	5	37	"logs"	1	4	1	4	1	730	196	66	468
17	1	6	26	"fruit bowl"	1	4	1	4	1	945	187	684	74
17	1	7	68	"torch"	1	4	1	4	1	944	237	248	459
17	1	8	53	"pumpkin"	1	4	1	4	1	721	255	214	252
17	1	9	59	"slippers"	1	4	1	4	1	665	275	57	333
17	1	10	47	"pen"	1	4	1	4	1	1973	202	1406	365
17	1	11	49	"pillow"	1	3	1	3	1	814	224	77	513
17	1	12	17	"car"	1	3	1	3	1	1671	756	385	530
17	1	13	29	"hair brush"	1	3	1	3	1	843	216	55	572
17	1	14	11	"boxing gloves"	1	3	1	3	1	2814	340	1980	494
17	1	15	78	"wine bottle"	1	3	1	3	1	1414	405	873	136
17	1	16	18	"clock"	1	3	1	3	0	707	243	222	242
17	1	17	4	"bell"	1	3	1	3	1	1807	305	366	1136
17	1	18	33	"jug"	1	3	1	3	1	1414	262	783	369
17	1	19	76	"watch"	1	3	1	3	1	1314	206	657	451
17	1	20	30	"hammer"	1	3	1	3	1	807	303	54	450
17	1	21	40	"mixer"	1	2	1	2	1	2086	308	778	1000
17	1	22	21	"dog"	1	2	1	2	1	950	188	245	517
17	1	23	62	"stool"	1	2	1	2	1	1729	414	803	512
17	1	24	2	"apple"	1	2	1	2	1	929	301	208	420
17	1	25	66	"television"	1	2	1	2	1	1193	241	417	535
17	1	26	50	"pin board"	1	2	1	2	1	507	218	42	247
17	1	27	75	"waste basket"	1	2	1	2	1	671	207	266	198
17	1	28	25	"fork"	1	2	1	2	1	636	168	57	411
17	1	29	51	"pliers"	1	2	1	2	1	736	194	55	487
17	1	30	44	"paintbrush"	1	2	1	2	1	2007	215	929	863
17	1	31	7	"bongos"	1	1	1	1	0	979	238	NA	NA
17	1	32	35	"license plate"	1	1	1	1	1	1488	517	54	917
17	1	33	67	"tissue box"	1	1	1	1	1	856	292	42	522
17	1	34	36	"lightbulb"	1	1	1	1	1	5543	212	2025	3306
17	1	35	79	"wine glass"	1	1	1	1	1	1064	321	309	434
17	1	36	24	"flowers"	1	1	1	1	0	1124	321	355	448
17	1	37	8	"book"	1	1	1	1	1	2972	245	2009	718
17	1	38	69	"tractor"	1	1	1	1	1	1252	237	317	698
17	1	39	42	"ovenmit"	1	1	1	1	1	734	340	223	171
17	1	40	5	"bench"	1	1	1	1	1	970	207	529	234
17	2	41	70	"trophy"	1	5	2	1	1	1561	336	816	409
17	2	42	45	"painting"	1	5	2	1	1	790	251	282	257
17	2	43	80	"woman"	1	5	2	1	1	902	214	455	233
17	2	44	12	"brick"	1	5	2	1	1	764	363	60	341
17	2	45	41	"mobilephone"	1	5	2	1	1	645	129	56	460
17	2	46	61	"spade"	1	5	2	1	1	740	292	59	389
17	2	47	15	"butterfly"	1	5	2	1	1	2955	301	2176	478
17	2	48	34	"lamp"	1	5	2	1	1	651	241	50	360
17	2	49	55	"scissors"	1	5	2	1	1	982	216	363	403
17	2	50	63	"sunglasses"	1	5	2	1	1	590	232	193	165
17	2	51	52	"potted plant"	1	8	2	4	1	3280	198	2672	410
17	2	52	58	"shoes"	1	8	2	4	1	2904	170	270	2464
17	2	53	60	"soda can"	1	8	2	4	1	979	278	264	437
17	2	54	38	"magazine"	1	8	2	4	1	658	177	56	425
17	2	55	20	"dart board"	1	8	2	4	1	517	44	224	249
17	2	56	77	"watering can"	1	8	2	4	1	659	209	58	392
17	2	57	10	"bowl"	1	8	2	4	1	766	302	59	405
17	2	58	16	"cap"	1	8	2	4	1	673	219	57	397
17	2	59	32	"jeep"	1	8	2	4	1	2133	309	466	1358
17	2	60	19	"coffee mug"	1	8	2	4	1	682	177	272	233
17	2	61	28	"gnome"	1	7	2	3	1	1381	61	741	579
17	2	62	46	"parking meter"	1	7	2	3	1	1079	181	545	353
17	2	63	3	"basket"	1	7	2	3	1	693	226	240	227
17	2	64	1	"angel"	1	7	2	3	1	1564	170	1074	320
17	2	65	74	"washing up liquid"	1	7	2	3	1	1043	347	483	213
17	2	66	43	"pail"	1	7	2	3	1	1443	486	759	198
17	2	67	14	"bus"	1	7	2	3	1	1429	212	872	345
17	2	68	56	"screwdriver"	1	7	2	3	1	1250	189	507	554
17	2	69	39	"man"	1	7	2	3	1	1050	225	452	373
17	2	70	72	"trumpet"	1	7	2	3	1	957	232	259	466
17	2	71	13	"broom"	1	6	2	2	1	1436	204	671	561
17	2	72	6	"bin"	1	6	2	2	1	1107	206	222	679
17	2	73	48	"pencil"	1	6	2	2	1	1014	157	310	547
17	2	74	9	"boot"	1	6	2	2	1	1514	9	907	598
17	2	75	23	"fire hydrant"	1	6	2	2	1	1193	258	467	468
17	2	76	73	"vase"	1	6	2	2	1	1900	168	1409	323
17	2	77	31	"highlighter"	1	6	2	2	1	936	224	242	470
17	2	78	71	"trousers"	1	6	2	2	1	1100	266	296	538
17	2	79	64	"teapot"	1	6	2	2	1	1243	189	613	441
17	2	80	22	"fire extinguisher"	1	6	2	2	1	686	228	61	397
18	1	1	63	"sunglasses"	2	5	1	4	1	1886	125	940	821
18	1	2	41	"mobilephone"	2	5	1	4	1	3344	219	1119	2006
18	1	3	15	"butterfly"	2	5	1	4	1	6981	227	5059	1695
18	1	4	61	"spade"	2	5	1	4	1	2258	191	469	1598
18	1	5	45	"painting"	2	5	1	4	1	5016	287	838	3891
18	1	6	12	"brick"	2	5	1	4	1	1889	363	213	1313
18	1	7	34	"lamp"	2	5	1	4	1	1579	186	513	880
18	1	8	70	"trophy"	2	5	1	4	1	2174	142	784	1248
18	1	9	80	"woman"	2	5	1	4	1	1667	162	570	935
18	1	10	55	"scissors"	2	5	1	4	1	1822	174	424	1224
18	1	11	2	"apple"	2	2	1	1	1	2153	190	404	1559
18	1	12	25	"fork"	2	2	1	1	1	3422	215	394	2813
18	1	13	75	"waste basket"	2	2	1	1	0	6472	297	457	5718
18	1	14	40	"mixer"	2	2	1	1	1	4056	215	517	3324
18	1	15	51	"pliers"	2	2	1	1	1	1854	222	67	1565
18	1	16	21	"dog"	2	2	1	1	1	1463	21	469	973
18	1	17	44	"paintbrush"	2	2	1	1	1	2330	241	246	1843
18	1	18	50	"pin board"	2	2	1	1	1	1637	128	480	1029
18	1	19	66	"television"	2	2	1	1	1	4219	232	385	3602
18	1	20	62	"stool"	2	2	1	1	1	2346	153	939	1254
18	1	21	53	"pumpkin"	2	4	1	3	1	2843	236	1162	1445
18	1	22	37	"logs"	2	4	1	3	1	2764	354	821	1589
18	1	23	59	"slippers"	2	4	1	3	1	2586	301	473	1812
18	1	24	65	"teddy bear"	2	4	1	3	1	2657	281	1197	1179
18	1	25	27	"globe"	2	4	1	3	1	2036	338	567	1131
18	1	26	68	"torch"	2	4	1	3	1	6029	244	993	4792
18	1	27	47	"pen"	2	4	1	3	1	3914	236	1109	2569
18	1	28	54	"rooster"	2	4	1	3	1	3450	272	1446	1732
18	1	29	57	"shampoo bottle"	2	4	1	3	1	1621	195	712	714
18	1	30	26	"fruit bowl"	2	4	1	3	1	2736	213	1085	1438
18	1	31	49	"pillow"	2	3	1	2	1	2736	18	872	1846
18	1	32	30	"hammer"	2	3	1	2	1	1357	264	285	808
18	1	33	33	"jug"	2	3	1	2	1	1100	202	42	856
18	1	34	76	"watch"	2	3	1	2	1	1243	211	495	537
18	1	35	78	"wine bottle"	2	3	1	2	1	5043	32	1762	3249
18	1	36	4	"bell"	2	3	1	2	1	3707	213	2199	1295
18	1	37	29	"hair brush"	2	3	1	2	1	1186	246	50	890
18	1	38	17	"car"	2	3	1	2	1	4636	34	645	3957
18	1	39	18	"clock"	2	3	1	2	1	1550	262	381	907
18	1	40	11	"boxing gloves"	2	3	1	2	1	3293	208	858	2227
18	2	41	35	"license plate"	2	1	2	4	1	4219	205	2626	1388
18	2	42	79	"wine glass"	2	1	2	4	1	1556	238	510	808
18	2	43	69	"tractor"	2	1	2	4	1	1467	163	403	901
18	2	44	8	"book"	2	1	2	4	1	1150	167	389	594
18	2	45	7	"bongos"	2	1	2	4	1	1474	173	484	817
18	2	46	24	"flowers"	2	1	2	4	0	12607	161	NA	NA
18	2	47	42	"ovenmit"	2	1	2	4	1	1016	204	274	538
18	2	48	36	"lightbulb"	2	1	2	4	1	9182	200	3624	5358
18	2	49	67	"tissue box"	2	1	2	4	1	1117	182	264	671
18	2	50	5	"bench"	2	1	2	4	1	1463	193	485	785
18	2	51	3	"basket"	2	7	2	2	1	1450	165	668	617
18	2	52	46	"parking meter"	2	7	2	2	1	1314	231	453	630
18	2	53	1	"angel"	2	7	2	2	1	814	179	51	584
18	2	54	72	"trumpet"	2	7	2	2	1	5086	222	273	4591
18	2	55	74	"washing up liquid"	2	7	2	2	1	850	162	174	514
18	2	56	28	"gnome"	2	7	2	2	1	1064	37	459	568
18	2	57	14	"bus"	2	7	2	2	1	943	164	257	522
18	2	58	39	"man"	2	7	2	2	1	986	57	466	463
18	2	59	43	"pail"	2	7	2	2	1	579	164	39	376
18	2	60	56	"screwdriver"	2	7	2	2	1	657	154	185	318
18	2	61	9	"boot"	2	6	2	1	1	947	226	316	405
18	2	62	73	"vase"	2	6	2	1	1	1107	139	461	507
18	2	63	13	"broom"	2	6	2	1	1	821	210	193	418
18	2	64	22	"fire extinguisher"	2	6	2	1	1	903	23	375	505
18	2	65	71	"trousers"	2	6	2	1	0	999	235	201	563
18	2	66	31	"highlighter"	2	6	2	1	1	733	175	53	505
18	2	67	23	"fire hydrant"	2	6	2	1	1	759	137	182	440
18	2	68	6	"bin"	2	6	2	1	1	911	125	396	390
18	2	69	64	"teapot"	2	6	2	1	1	1234	227	235	772
18	2	70	48	"pencil"	2	6	2	1	1	1036	212	422	402
18	2	71	16	"cap"	2	8	2	3	1	1350	193	506	651
18	2	72	77	"watering can"	2	8	2	3	1	1486	241	748	497
18	2	73	52	"potted plant"	2	8	2	3	1	5036	214	3759	1063
18	2	74	32	"jeep"	2	8	2	3	1	1929	243	890	796
18	2	75	10	"bowl"	2	8	2	3	0	1514	184	521	809
18	2	76	20	"dart board"	2	8	2	3	1	936	199	306	431
18	2	77	19	"coffee mug"	2	8	2	3	1	1207	208	475	524
18	2	78	38	"magazine"	2	8	2	3	1	986	211	303	472
18	2	79	60	"soda can"	2	8	2	3	1	1114	149	439	526
18	2	80	58	"shoes"	2	8	2	3	1	1879	181	983	715
19	1	1	31	"highlighter"	3	6	1	4	1	1713	210	675	828
19	1	2	48	"pencil"	3	6	1	4	1	1579	188	356	1035
19	1	3	6	"bin"	3	6	1	4	1	2145	209	1026	910
19	1	4	13	"broom"	3	6	1	4	1	4066	171	2848	1047
19	1	5	64	"teapot"	3	6	1	4	0	2683	204	1100	1379
19	1	6	22	"fire extinguisher"	3	6	1	4	1	2450	227	1264	959
19	1	7	73	"vase"	3	6	1	4	1	1563	268	33	1262
19	1	8	23	"fire hydrant"	3	6	1	4	1	2329	264	1099	966
19	1	9	71	"trousers"	3	6	1	4	1	1706	290	223	1193
19	1	10	9	"boot"	3	6	1	4	1	2717	191	1224	1302
19	1	11	4	"bell"	3	3	1	1	1	1308	238	225	845
19	1	12	17	"car"	3	3	1	1	1	2001	202	1091	708
19	1	13	29	"hair brush"	3	3	1	1	1	1154	194	46	914
19	1	14	30	"hammer"	3	3	1	1	1	1831	328	793	710
19	1	15	33	"jug"	3	3	1	1	1	1097	206	42	849
19	1	16	18	"clock"	3	3	1	1	1	799	40	246	513
19	1	17	78	"wine bottle"	3	3	1	1	1	1646	209	369	1068
19	1	18	11	"boxing gloves"	3	3	1	1	1	1755	259	704	792
19	1	19	49	"pillow"	3	3	1	1	1	2202	198	1313	691
19	1	20	76	"watch"	3	3	1	1	1	1305	215	439	651
19	1	21	34	"lamp"	3	5	1	3	1	1021	250	192	579
19	1	22	41	"mobilephone"	3	5	1	3	1	2771	215	1558	998
19	1	23	12	"brick"	3	5	1	3	1	1657	280	499	878
19	1	24	80	"woman"	3	5	1	3	1	1114	301	40	773
19	1	25	45	"painting"	3	5	1	3	1	2221	524	1334	363
19	1	26	15	"butterfly"	3	5	1	3	1	1964	216	1136	612
19	1	27	61	"spade"	3	5	1	3	1	2729	266	1433	1030
19	1	28	63	"sunglasses"	3	5	1	3	1	1171	328	51	792
19	1	29	55	"scissors"	3	5	1	3	1	1271	238	350	683
19	1	30	70	"trophy"	3	5	1	3	0	2429	359	1074	996
19	1	31	54	"rooster"	3	4	1	2	1	1357	191	692	474
19	1	32	65	"teddy bear"	3	4	1	2	0	1607	280	428	899
19	1	33	37	"logs"	3	4	1	2	0	1157	237	247	673
19	1	34	27	"globe"	3	4	1	2	0	1857	247	806	804
19	1	35	57	"shampoo bottle"	3	4	1	2	1	1479	201	545	733
19	1	36	59	"slippers"	3	4	1	2	1	1471	221	624	626
19	1	37	53	"pumpkin"	3	4	1	2	0	1250	171	284	795
19	1	38	26	"fruit bowl"	3	4	1	2	1	1471	188	528	755
19	1	39	47	"pen"	3	4	1	2	0	2214	261	1370	583
19	1	40	68	"torch"	3	4	1	2	0	1707	209	889	609
19	2	41	77	"watering can"	3	8	2	2	1	1164	252	53	859
19	2	42	58	"shoes"	3	8	2	2	1	1471	59	643	769
19	2	43	20	"dart board"	3	8	2	2	0	943	176	179	588
19	2	44	38	"magazine"	3	8	2	2	1	986	188	50	748
19	2	45	52	"potted plant"	3	8	2	2	1	1043	166	205	672
19	2	46	32	"jeep"	3	8	2	2	1	1843	213	982	648
19	2	47	19	"coffee mug"	3	8	2	2	1	1029	205	50	774
19	2	48	16	"cap"	3	8	2	2	1	1064	231	48	785
19	2	49	60	"soda can"	3	8	2	2	1	1843	321	777	745
19	2	50	10	"bowl"	3	8	2	2	1	1050	220	47	783
19	2	51	42	"ovenmit"	3	1	2	3	1	1736	316	584	836
19	2	52	36	"lightbulb"	3	1	2	3	1	2643	180	1664	799
19	2	53	69	"tractor"	3	1	2	3	1	4186	183	2978	1025
19	2	54	35	"license plate"	3	1	2	3	1	1679	244	471	964
19	2	55	24	"flowers"	3	1	2	3	1	2929	344	1463	1122
19	2	56	67	"tissue box"	3	1	2	3	1	1521	269	247	1005
19	2	57	5	"bench"	3	1	2	3	1	1614	219	684	711
19	2	58	7	"bongos"	3	1	2	3	1	1764	157	552	1055
19	2	59	79	"wine glass"	3	1	2	3	1	2243	44	1211	988
19	2	60	8	"book"	3	1	2	3	1	1750	293	206	1251
19	2	61	14	"bus"	3	7	2	1	1	1385	202	440	743
19	2	62	43	"pail"	3	7	2	1	1	980	167	39	774
19	2	63	3	"basket"	3	7	2	1	1	1519	222	607	690
19	2	64	1	"angel"	3	7	2	1	1	1056	290	42	724
19	2	65	39	"man"	3	7	2	1	1	1011	172	192	647
19	2	66	28	"gnome"	3	7	2	1	1	1180	177	178	825
19	2	67	74	"washing up liquid"	3	7	2	1	1	897	191	199	507
19	2	68	72	"trumpet"	3	7	2	1	1	2431	188	1560	683
19	2	69	46	"parking meter"	3	7	2	1	1	1612	272	574	766
19	2	70	56	"screwdriver"	3	7	2	1	1	2594	347	1354	893
19	2	71	62	"stool"	3	2	2	4	1	1697	283	819	595
19	2	72	50	"pin board"	3	2	2	4	1	1258	212	225	821
19	2	73	66	"television"	3	2	2	4	1	3318	233	189	2896
19	2	74	40	"mixer"	3	2	2	4	1	1037	228	52	757
19	2	75	44	"paintbrush"	3	2	2	4	1	1033	195	333	505
19	2	76	21	"dog"	3	2	2	4	1	1237	141	211	885
19	2	77	51	"pliers"	3	2	2	4	1	1439	168	381	890
19	2	78	25	"fork"	3	2	2	4	1	1066	226	224	616
19	2	79	75	"waste basket"	3	2	2	4	1	1153	182	351	620
19	2	80	2	"apple"	3	2	2	4	1	1775	179	1004	592
20	1	1	41	"mobilephone"	4	5	1	2	1	3364	443	2102	819
20	1	2	61	"spade"	4	5	1	2	1	1571	365	552	654
20	1	3	34	"lamp"	4	5	1	2	1	1264	387	275	602
20	1	4	70	"trophy"	4	5	1	2	1	4757	232	4224	301
20	1	5	45	"painting"	4	5	1	2	1	1250	270	404	576
20	1	6	12	"brick"	4	5	1	2	1	1057	346	195	516
20	1	7	80	"woman"	4	5	1	2	1	1271	256	257	758
20	1	8	15	"butterfly"	4	5	1	2	1	4079	320	502	3257
20	1	9	63	"sunglasses"	4	5	1	2	1	993	2	602	389
20	1	10	55	"scissors"	4	5	1	2	1	1336	109	661	566
20	1	11	56	"screwdriver"	4	7	1	4	1	3760	420	2884	456
20	1	12	72	"trumpet"	4	7	1	4	1	1881	319	1107	455
20	1	13	43	"pail"	4	7	1	4	1	1330	240	799	291
20	1	14	74	"washing up liquid"	4	7	1	4	1	1675	193	690	792
20	1	15	14	"bus"	4	7	1	4	1	1492	226	730	536
20	1	16	3	"basket"	4	7	1	4	1	1402	247	742	413
20	1	17	28	"gnome"	4	7	1	4	1	1729	347	651	731
20	1	18	39	"man"	4	7	1	4	1	1630	203	823	604
20	1	19	46	"parking meter"	4	7	1	4	1	3575	208	1148	2219
20	1	20	1	"angel"	4	7	1	4	1	3499	364	2333	802
20	1	21	53	"pumpkin"	4	4	1	1	1	673	86	310	277
20	1	22	26	"fruit bowl"	4	4	1	1	1	989	242	238	509
20	1	23	27	"globe"	4	4	1	1	1	2133	218	1483	432
20	1	24	37	"logs"	4	4	1	1	1	1191	478	73	640
20	1	25	54	"rooster"	4	4	1	1	1	1970	190	1370	410
20	1	26	57	"shampoo bottle"	4	4	1	1	1	1389	356	447	586
20	1	27	68	"torch"	4	4	1	1	1	1671	268	1005	398
20	1	28	59	"slippers"	4	4	1	1	1	1580	327	737	516
20	1	29	47	"pen"	4	4	1	1	1	1559	278	654	627
20	1	30	65	"teddy bear"	4	4	1	1	0	1328	266	418	644
20	1	31	13	"broom"	4	6	1	3	1	1157	44	770	343
20	1	32	64	"teapot"	4	6	1	3	1	3436	327	295	2814
20	1	33	48	"pencil"	4	6	1	3	1	5029	303	4219	507
20	1	34	73	"vase"	4	6	1	3	1	3036	76	2574	386
20	1	35	31	"highlighter"	4	6	1	3	1	1429	249	673	507
20	1	36	9	"boot"	4	6	1	3	1	2129	235	1398	496
20	1	37	71	"trousers"	4	6	1	3	1	1921	509	815	597
20	1	38	6	"bin"	4	6	1	3	1	2229	363	1112	754
20	1	39	23	"fire hydrant"	4	6	1	3	1	950	327	259	364
20	1	40	22	"fire extinguisher"	4	6	1	3	1	1321	372	273	676
20	2	41	21	"dog"	4	2	2	3	1	843	237	244	362
20	2	42	50	"pin board"	4	2	2	3	1	1200	556	57	587
20	2	43	2	"apple"	4	2	2	3	1	2536	288	1897	351
20	2	44	75	"waste basket"	4	2	2	3	1	1150	358	225	567
20	2	45	62	"stool"	4	2	2	3	1	1779	509	593	677
20	2	46	25	"fork"	4	2	2	3	1	1914	359	832	723
20	2	47	44	"paintbrush"	4	2	2	3	1	1686	371	841	474
20	2	48	40	"mixer"	4	2	2	3	1	1079	434	44	601
20	2	49	66	"television"	4	2	2	3	1	2807	234	52	2521
20	2	50	51	"pliers"	4	2	2	3	1	2021	363	1001	657
20	2	51	29	"hair brush"	4	3	2	4	1	1114	277	284	553
20	2	52	4	"bell"	4	3	2	4	1	1312	277	51	984
20	2	53	78	"wine bottle"	4	3	2	4	1	4259	287	965	3007
20	2	54	76	"watch"	4	3	2	4	1	1574	292	836	446
20	2	55	17	"car"	4	3	2	4	1	1911	316	708	887
20	2	56	33	"jug"	4	3	2	4	1	994	366	50	578
20	2	57	49	"pillow"	4	3	2	4	0	4146	299	325	3522
20	2	58	18	"clock"	4	3	2	4	1	1177	261	439	477
20	2	59	11	"boxing gloves"	4	3	2	4	1	1268	96	532	640
20	2	60	30	"hammer"	4	3	2	4	0	1175	261	348	566
20	2	61	36	"lightbulb"	4	1	2	2	0	15000	355	704	13941
20	2	62	67	"tissue box"	4	1	2	2	0	1036	89	643	304
20	2	63	5	"bench"	4	1	2	2	1	3157	339	931	1887
20	2	64	42	"ovenmit"	4	1	2	2	1	907	334	61	512
20	2	65	79	"wine glass"	4	1	2	2	1	3050	288	2349	413
20	2	66	69	"tractor"	4	1	2	2	1	3071	257	2375	439
20	2	67	8	"book"	4	1	2	2	1	2657	285	2016	356
20	2	68	35	"license plate"	4	1	2	2	1	1179	305	443	431
20	2	69	24	"flowers"	4	1	2	2	1	964	347	50	567
20	2	70	7	"bongos"	4	1	2	2	1	1407	394	518	495
20	2	71	19	"coffee mug"	4	8	2	1	1	972	223	130	619
20	2	72	52	"potted plant"	4	8	2	1	1	1068	295	311	462
20	2	73	60	"soda can"	4	8	2	1	1	938	335	67	536
20	2	74	10	"bowl"	4	8	2	1	1	1421	216	812	393
20	2	75	58	"shoes"	4	8	2	1	0	1384	248	NA	NA
20	2	76	20	"dart board"	4	8	2	1	1	730	201	177	352
20	2	77	32	"jeep"	4	8	2	1	1	3509	248	1660	1601
20	2	78	16	"cap"	4	8	2	1	1	991	286	323	382
20	2	79	77	"watering can"	4	8	2	1	1	1072	262	226	584
20	2	80	38	"magazine"	4	8	2	1	0	969	261	215	493
21	1	1	39	"man"	5	7	1	3	1	1264	676	59	529
21	1	2	43	"pail"	5	7	1	3	1	1843	207	453	1183
21	1	3	74	"washing up liquid"	5	7	1	3	1	2250	365	897	988
21	1	4	56	"screwdriver"	5	7	1	3	1	2400	213	503	1684
21	1	5	46	"parking meter"	5	7	1	3	1	1921	244	610	1067
21	1	6	28	"gnome"	5	7	1	3	1	1800	377	312	1111
21	1	7	72	"trumpet"	5	7	1	3	1	1943	391	252	1300
21	1	8	1	"angel"	5	7	1	3	1	1743	281	41	1421
21	1	9	3	"basket"	5	7	1	3	1	3050	980	514	1556
21	1	10	14	"bus"	5	7	1	3	1	2636	340	773	1523
21	1	11	32	"jeep"	5	8	1	4	1	2730	232	868	1630
21	1	12	16	"cap"	5	8	1	4	1	1612	231	241	1140
21	1	13	38	"magazine"	5	8	1	4	1	2157	278	41	1838
21	1	14	20	"dart board"	5	8	1	4	1	1877	392	179	1306
21	1	15	77	"watering can"	5	8	1	4	1	1509	277	229	1003
21	1	16	60	"soda can"	5	8	1	4	1	2271	319	524	1428
21	1	17	19	"coffee mug"	5	8	1	4	1	2240	305	636	1299
21	1	18	58	"shoes"	5	8	1	4	1	5241	258	3469	1514
21	1	19	10	"bowl"	5	8	1	4	1	2040	303	422	1315
21	1	20	52	"potted plant"	5	8	1	4	1	4435	209	2415	1811
21	1	21	80	"woman"	5	5	1	1	1	1384	292	47	1045
21	1	22	41	"mobilephone"	5	5	1	1	1	2693	290	760	1643
21	1	23	61	"spade"	5	5	1	1	1	1570	305	168	1097
21	1	24	45	"painting"	5	5	1	1	1	2187	282	610	1295
21	1	25	12	"brick"	5	5	1	1	1	1704	356	230	1118
21	1	26	70	"trophy"	5	5	1	1	1	1675	263	210	1202
21	1	27	63	"sunglasses"	5	5	1	1	1	1649	314	218	1117
21	1	28	15	"butterfly"	5	5	1	1	1	3774	302	2078	1394
21	1	29	34	"lamp"	5	5	1	1	1	2457	273	322	1862
21	1	30	55	"scissors"	5	5	1	1	1	2274	291	550	1433
21	1	31	22	"fire extinguisher"	5	6	1	2	1	2329	330	407	1592
21	1	32	31	"highlighter"	5	6	1	2	1	2671	338	470	1863
21	1	33	73	"vase"	5	6	1	2	1	2607	231	865	1511
21	1	34	64	"teapot"	5	6	1	2	1	3179	239	1388	1552
21	1	35	48	"pencil"	5	6	1	2	1	3286	234	1724	1328
21	1	36	6	"bin"	5	6	1	2	1	2543	198	607	1738
21	1	37	9	"boot"	5	6	1	2	1	3071	212	1231	1628
21	1	38	13	"broom"	5	6	1	2	1	1400	299	53	1048
21	1	39	23	"fire hydrant"	5	6	1	2	1	2471	342	333	1796
21	1	40	71	"trousers"	5	6	1	2	1	1407	212	198	997
21	2	41	51	"pliers"	5	2	2	2	1	1500	216	56	1228
21	2	42	75	"waste basket"	5	2	2	2	1	1671	199	240	1232
21	2	43	62	"stool"	5	2	2	2	1	1807	235	390	1182
21	2	44	66	"television"	5	2	2	2	1	1764	285	418	1061
21	2	45	50	"pin board"	5	2	2	2	1	1664	244	58	1362
21	2	46	2	"apple"	5	2	2	2	1	1900	389	227	1284
21	2	47	40	"mixer"	5	2	2	2	1	1736	305	63	1368
21	2	48	21	"dog"	5	2	2	2	1	1371	184	34	1153
21	2	49	25	"fork"	5	2	2	2	1	1871	417	300	1154
21	2	50	44	"paintbrush"	5	2	2	2	1	1657	243	212	1202
21	2	51	79	"wine glass"	5	1	2	1	1	2105	387	554	1164
21	2	52	35	"license plate"	5	1	2	1	1	1945	316	240	1389
21	2	53	24	"flowers"	5	1	2	1	1	1630	237	34	1359
21	2	54	36	"lightbulb"	5	1	2	1	1	3044	243	1475	1326
21	2	55	42	"ovenmit"	5	1	2	1	1	1666	229	198	1239
21	2	56	67	"tissue box"	5	1	2	1	1	1348	281	211	856
21	2	57	7	"bongos"	5	1	2	1	1	1615	296	246	1073
21	2	58	5	"bench"	5	1	2	1	1	1813	284	385	1144
